# CH505TF SAXS T-Jumps Second Right Vectors
Double Exponential Decay Fit | Calculated with tr_tjump_saxs_analysis Python package | 25 February 2024time,double_exp_decay_model
5.419189189189189619e+02,-3.828896609523246906e-04
5.429169169169169891e+02,-3.830891520537680456e-04
5.439149149149149025e+02,-3.832883881635192514e-04
5.449129129129129296e+02,-3.834873696075114901e-04
5.459109109109109568e+02,-3.836860967112613397e-04
5.469089089089089839e+02,-3.838845697998692066e-04
5.479069069069068973e+02,-3.840827891980199771e-04
5.489049049049049245e+02,-3.842807552299835590e-04
5.499029029029029516e+02,-3.844784682196154780e-04
5.509009009009009787e+02,-3.846759284903570946e-04
5.518988988988988922e+02,-3.848731363652363631e-04
5.528968968968969193e+02,-3.850700921668685902e-04
5.538948948948949464e+02,-3.852667962174563814e-04
5.548928928928929736e+02,-3.854632488387907787e-04
5.558908908908908870e+02,-3.856594503522512611e-04
5.568888888888889142e+02,-3.858554010788067205e-04
5.578868868868869413e+02,-3.860511013390157320e-04
5.588848848848848547e+02,-3.862465514530270426e-04
5.598828828828828819e+02,-3.864417517405802213e-04
5.608808808808809090e+02,-3.866367025210062014e-04
5.618788788788789361e+02,-3.868314041132277139e-04
5.628768768768768496e+02,-3.870258568357597215e-04
5.638748748748748767e+02,-3.872200610067103943e-04
5.648728728728729038e+02,-3.874140169437807844e-04
5.658708708708709310e+02,-3.876077249642663437e-04
5.668688688688688444e+02,-3.878011853850565991e-04
5.678668668668668715e+02,-3.879943985226362363e-04
5.688648648648648987e+02,-3.881873646930853708e-04
5.698628628628629258e+02,-3.883800842120800362e-04
5.708608608608608392e+02,-3.885725573948927802e-04
5.718588588588588664e+02,-3.887647845563932066e-04
5.728568568568568935e+02,-3.889567660110484094e-04
5.738548548548549206e+02,-3.891485020729236227e-04
5.748528528528528341e+02,-3.893399930556824384e-04
5.758508508508508612e+02,-3.895312392725877810e-04
5.768488488488488883e+02,-3.897222410365019083e-04
5.778468468468469155e+02,-3.899129986598873871e-04
5.788448448448448289e+02,-3.901035124548071472e-04
5.798428428428428560e+02,-3.902937827329254570e-04
5.808408408408408832e+02,-3.904838098055082494e-04
5.818388388388389103e+02,-3.906735939834233380e-04
5.828368368368368237e+02,-3.908631355771412848e-04
5.838348348348348509e+02,-3.910524348967360508e-04
5.848328328328328780e+02,-3.912414922518848872e-04
5.858308308308309051e+02,-3.914303079518694200e-04
5.868288288288288186e+02,-3.916188823055758664e-04
5.878268268268268457e+02,-3.918072156214956860e-04
5.888248248248248728e+02,-3.919953082077260679e-04
5.898228228228229000e+02,-3.921831603719702565e-04
5.908208208208208134e+02,-3.923707724215381477e-04
5.918188188188188406e+02,-3.925581446633471562e-04
5.928168168168168677e+02,-3.927452774039218901e-04
5.938148148148148948e+02,-3.929321709493956692e-04
5.948128128128128083e+02,-3.931188256055100907e-04
5.958108108108108354e+02,-3.933052416776162226e-04
5.968088088088088625e+02,-3.934914194706747113e-04
5.978068068068068897e+02,-3.936773592892564870e-04
5.988048048048048031e+02,-3.938630614375429801e-04
5.998028028028028302e+02,-3.940485262193270432e-04
6.008008008008008574e+02,-3.942337539380130589e-04
6.017987987987987708e+02,-3.944187448966176993e-04
6.027967967967967979e+02,-3.946034993977702511e-04
6.037947947947948251e+02,-3.947880177437131577e-04
6.047927927927928522e+02,-3.949723002363026694e-04
6.057907907907907656e+02,-3.951563471770090609e-04
6.067887887887887928e+02,-3.953401588669172269e-04
6.077867867867868199e+02,-3.955237356067273875e-04
6.087847847847848470e+02,-3.957070776967553044e-04
6.097827827827827605e+02,-3.958901854369328236e-04
6.107807807807807876e+02,-3.960730591268085254e-04
6.117787787787788147e+02,-3.962556990655480499e-04
6.127767767767768419e+02,-3.964381055519345851e-04
6.137747747747747553e+02,-3.966202788843694628e-04
6.147727727727727824e+02,-3.968022193608725925e-04
6.157707707707708096e+02,-3.969839272790830578e-04
6.167687687687688367e+02,-3.971654029362592245e-04
6.177667667667667502e+02,-3.973466466292798795e-04
6.187647647647647773e+02,-3.975276586546439049e-04
6.197627627627628044e+02,-3.977084393084715256e-04
6.207607607607608315e+02,-3.978889888865044171e-04
6.217587587587587450e+02,-3.980693076841060850e-04
6.227567567567567721e+02,-3.982493959962625160e-04
6.237547547547547993e+02,-3.984292541175828281e-04
6.247527527527528264e+02,-3.986088823422994330e-04
6.257507507507507398e+02,-3.987882809642686330e-04
6.267487487487487670e+02,-3.989674502769711625e-04
6.277467467467467941e+02,-3.991463905735125679e-04
6.287447447447448212e+02,-3.993251021466239122e-04
6.297427427427427347e+02,-3.995035852886618289e-04
6.307407407407407618e+02,-3.996818402916094441e-04
6.317387387387387889e+02,-3.998598674470767557e-04
6.327367367367368161e+02,-4.000376670463006877e-04
6.337347347347347295e+02,-4.002152393801461198e-04
6.347327327327327566e+02,-4.003925847391062677e-04
6.357307307307307838e+02,-4.005697034133028447e-04
6.367287287287288109e+02,-4.007465956924867131e-04
6.377267267267267243e+02,-4.009232618660384800e-04
6.387247247247247515e+02,-4.010997022229687687e-04
6.397227227227227786e+02,-4.012759170519189229e-04
6.407207207207208057e+02,-4.014519066411612242e-04
6.417187187187187192e+02,-4.016276712785994880e-04
6.427167167167167463e+02,-4.018032112517695514e-04
6.437147147147147734e+02,-4.019785268478397611e-04
6.447127127127126869e+02,-4.021536183536112991e-04
6.457107107107107140e+02,-4.023284860555189409e-04
6.467087087087087411e+02,-4.025031302396310561e-04
6.477067067067067683e+02,-4.026775511916506380e-04
6.487047047047046817e+02,-4.028517491969153038e-04
6.497027027027027088e+02,-4.030257245403980537e-04
6.507007007007007360e+02,-4.031994775067075957e-04
6.516986986986987631e+02,-4.033730083800887798e-04
6.526966966966966766e+02,-4.035463174444232481e-04
6.536946946946947037e+02,-4.037194049832298144e-04
6.546926926926927308e+02,-4.038922712796647356e-04
6.556906906906907579e+02,-4.040649166165223615e-04
6.566886886886886714e+02,-4.042373412762356776e-04
6.576866866866866985e+02,-4.044095455408766300e-04
6.586846846846847257e+02,-4.045815296921565591e-04
6.596826826826827528e+02,-4.047532940114267961e-04
6.606806806806806662e+02,-4.049248387796789339e-04
6.616786786786786934e+02,-4.050961642775455316e-04
6.626766766766767205e+02,-4.052672707853002777e-04
6.636746746746747476e+02,-4.054381585828588570e-04
6.646726726726726611e+02,-4.056088279497789507e-04
6.656706706706706882e+02,-4.057792791652608871e-04
6.666686686686687153e+02,-4.059495125081483461e-04
6.676666666666667425e+02,-4.061195282569283593e-04
6.686646646646646559e+02,-4.062893266897321231e-04
6.696626626626626830e+02,-4.064589080843352157e-04
6.706606606606607102e+02,-4.066282727181583017e-04
6.716586586586587373e+02,-4.067974208682672947e-04
6.726566566566566507e+02,-4.069663528113740079e-04
6.736546546546546779e+02,-4.071350688238366961e-04
6.746526526526527050e+02,-4.073035691816601642e-04
6.756506506506507321e+02,-4.074718541604965263e-04
6.766486486486486456e+02,-4.076399240356455306e-04
6.776466466466466727e+02,-4.078077790820551019e-04
6.786446446446446998e+02,-4.079754195743216664e-04
6.796426426426427270e+02,-4.081428457866905315e-04
6.806406406406406404e+02,-4.083100579930566991e-04
6.816386386386386675e+02,-4.084770564669649735e-04
6.826366366366366947e+02,-4.086438414816105039e-04
6.836346346346347218e+02,-4.088104133098391640e-04
6.846326326326326353e+02,-4.089767722241482561e-04
6.856306306306306624e+02,-4.091429184966865660e-04
6.866286286286286895e+02,-4.093088523992551757e-04
6.876266266266266030e+02,-4.094745742033075722e-04
6.886246246246246301e+02,-4.096400841799505686e-04
6.896226226226226572e+02,-4.098053825999440876e-04
6.906206206206206843e+02,-4.099704697337023000e-04
6.916186186186185978e+02,-4.101353458512934074e-04
6.926166166166166249e+02,-4.103000112224406727e-04
6.936146146146146521e+02,-4.104644661165224740e-04
6.946126126126126792e+02,-4.106287108025728468e-04
6.956106106106105926e+02,-4.107927455492819176e-04
6.966086086086086198e+02,-4.109565706249965547e-04
6.976066066066066469e+02,-4.111201862977204762e-04
6.986046046046046740e+02,-4.112835928351148466e-04
6.996026026026025875e+02,-4.114467905044986561e-04
7.006006006006006146e+02,-4.116097795728493715e-04
7.015985985985986417e+02,-4.117725603068029898e-04
7.025965965965966689e+02,-4.119351329726548519e-04
7.035945945945945823e+02,-4.120974978363598591e-04
7.045925925925926094e+02,-4.122596551635330153e-04
7.055905905905906366e+02,-4.124216052194496981e-04
7.065885885885886637e+02,-4.125833482690463095e-04
7.075865865865865771e+02,-4.127448845769205463e-04
7.085845845845846043e+02,-4.129062144073319973e-04
7.095825825825826314e+02,-4.130673380242023051e-04
7.105805805805806585e+02,-4.132282556911159258e-04
7.115785785785785720e+02,-4.133889676713203452e-04
7.125765765765765991e+02,-4.135494742277264586e-04
7.135745745745746262e+02,-4.137097756229092755e-04
7.145725725725726534e+02,-4.138698721191081363e-04
7.155705705705705668e+02,-4.140297639782269295e-04
7.165685685685685939e+02,-4.141894514618352837e-04
7.175665665665666211e+02,-4.143489348311680262e-04
7.185645645645646482e+02,-4.145082143471262126e-04
7.195625625625625617e+02,-4.146672902702775603e-04
7.205605605605605888e+02,-4.148261628608565033e-04
7.215585585585586159e+02,-4.149848323787650589e-04
7.225565565565566430e+02,-4.151432990835727740e-04
7.235545545545545565e+02,-4.153015632345177007e-04
7.245525525525525836e+02,-4.154596250905062335e-04
7.255505505505506108e+02,-4.156174849101140854e-04
7.265485485485486379e+02,-4.157751429515863959e-04
7.275465465465465513e+02,-4.159325994728380028e-04
7.285445445445445785e+02,-4.160898547314543627e-04
7.295425425425426056e+02,-4.162469089846916061e-04
7.305405405405405190e+02,-4.164037624894768625e-04
7.315385385385385462e+02,-4.165604155024090730e-04
7.325365365365365733e+02,-4.167168682797590994e-04
7.335345345345346004e+02,-4.168731210774702118e-04
7.345325325325325139e+02,-4.170291741511584680e-04
7.355305305305305410e+02,-4.171850277561134183e-04
7.365285285285285681e+02,-4.173406821472981599e-04
7.375265265265265953e+02,-4.174961375793498244e-04
7.385245245245245087e+02,-4.176513943065801745e-04
7.395225225225225358e+02,-4.178064525829758204e-04
7.405205205205205630e+02,-4.179613126621988710e-04
7.415185185185185901e+02,-4.181159747975869874e-04
7.425165165165165035e+02,-4.182704392421542506e-04
7.435145145145145307e+02,-4.184247062485911073e-04
7.445125125125125578e+02,-4.185787760692651831e-04
7.455105105105105849e+02,-4.187326489562214447e-04
7.465085085085084984e+02,-4.188863251611827428e-04
7.475065065065065255e+02,-4.190398049355500282e-04
7.485045045045045526e+02,-4.191930885304031651e-04
7.495025025025025798e+02,-4.193461761965008774e-04
7.505005005005004932e+02,-4.194990681842813442e-04
7.514984984984985203e+02,-4.196517647438628511e-04
7.524964964964965475e+02,-4.198042661250437355e-04
7.534944944944945746e+02,-4.199565725773032540e-04
7.544924924924924881e+02,-4.201086843498015285e-04
7.554904904904905152e+02,-4.202606016913805215e-04
7.564884884884885423e+02,-4.204123248505638199e-04
7.574864864864865694e+02,-4.205638540755575016e-04
7.584844844844844829e+02,-4.207151896142503531e-04
7.594824824824825100e+02,-4.208663317142143025e-04
7.604804804804805372e+02,-4.210172806227048536e-04
7.614784784784785643e+02,-4.211680365866614113e-04
7.624764764764764777e+02,-4.213185998527078230e-04
7.634744744744745049e+02,-4.214689706671525963e-04
7.644724724724725320e+02,-4.216191492759895488e-04
7.654704704704705591e+02,-4.217691359248978630e-04
7.664684684684684726e+02,-4.219189308592428446e-04
7.674664664664664997e+02,-4.220685343240761396e-04
7.684644644644645268e+02,-4.222179465641361681e-04
7.694624624624625540e+02,-4.223671678238484495e-04
7.704604604604604674e+02,-4.225161983473262528e-04
7.714584584584584945e+02,-4.226650383783705969e-04
7.724564564564565217e+02,-4.228136881604710635e-04
7.734544544544544351e+02,-4.229621479368058518e-04
7.744524524524524622e+02,-4.231104179502424281e-04
7.754504504504504894e+02,-4.232584984433377436e-04
7.764484484484485165e+02,-4.234063896583388303e-04
7.774464464464464299e+02,-4.235540918371829633e-04
7.784444444444444571e+02,-4.237016052214982037e-04
7.794424424424424842e+02,-4.238489300526037773e-04
7.804404404404405113e+02,-4.239960665715104544e-04
7.814384384384384248e+02,-4.241430150189209295e-04
7.824364364364364519e+02,-4.242897756352302001e-04
7.834344344344344790e+02,-4.244363486605260555e-04
7.844324324324325062e+02,-4.245827343345894012e-04
7.854304304304304196e+02,-4.247289328968944762e-04
7.864284284284284468e+02,-4.248749445866097205e-04
7.874264264264264739e+02,-4.250207696425976119e-04
7.884244244244245010e+02,-4.251664083034155340e-04
7.894224224224224145e+02,-4.253118608073156131e-04
7.904204204204204416e+02,-4.254571273922458027e-04
7.914184184184184687e+02,-4.256022082958496665e-04
7.924164164164164958e+02,-4.257471037554671914e-04
7.934144144144144093e+02,-4.258918140081347338e-04
7.944124124124124364e+02,-4.260363392905859949e-04
7.954104104104104636e+02,-4.261806798392518041e-04
7.964084084084084907e+02,-4.263248358902609861e-04
7.974064064064064041e+02,-4.264688076794403071e-04
7.984044044044044313e+02,-4.266125954423153959e-04
7.994024024024024584e+02,-4.267561994141105277e-04
8.004004004004004855e+02,-4.268996198297495990e-04
8.013983983983983990e+02,-4.270428569238559659e-04
8.023963963963964261e+02,-4.271859109307533106e-04
8.033943943943944532e+02,-4.273287820844655339e-04
8.043923923923924804e+02,-4.274714706187177299e-04
8.053903903903903938e+02,-4.276139767669359703e-04
8.063883883883884209e+02,-4.277563007622481165e-04
8.073863863863864481e+02,-4.278984428374839831e-04
8.083843843843844752e+02,-4.280404032251757711e-04
8.093823823823823886e+02,-4.281821821575584473e-04
8.103803803803804158e+02,-4.283237798665701784e-04
8.113783783783784429e+02,-4.284651965838527101e-04
8.123763763763763563e+02,-4.286064325407515298e-04
8.133743743743743835e+02,-4.287474879683166257e-04
8.143723723723724106e+02,-4.288883630973024867e-04
8.153703703703704377e+02,-4.290290581581687529e-04
8.163683683683683512e+02,-4.291695733810803239e-04
8.173663663663663783e+02,-4.293099089959082266e-04
8.183643643643644054e+02,-4.294500652322293436e-04
8.193623623623624326e+02,-4.295900423193272266e-04
8.203603603603603460e+02,-4.297298404861923677e-04
8.213583583583583732e+02,-4.298694599615226325e-04
8.223563563563564003e+02,-4.300089009737233692e-04
8.233543543543544274e+02,-4.301481637509081669e-04
8.243523523523523409e+02,-4.302872485208988559e-04
8.253503503503503680e+02,-4.304261555112263212e-04
8.263483483483483951e+02,-4.305648849491303391e-04
8.273463463463464223e+02,-4.307034370615603911e-04
8.283443443443443357e+02,-4.308418120751757716e-04
8.293423423423423628e+02,-4.309800102163461851e-04
8.303403403403403900e+02,-4.311180317111518536e-04
8.313383383383384171e+02,-4.312558767853841139e-04
8.323363363363363305e+02,-4.313935456645456336e-04
8.333343343343343577e+02,-4.315310385738508996e-04
8.343323323323323848e+02,-4.316683557382264887e-04
8.353303303303304119e+02,-4.318054973823113934e-04
8.363283283283283254e+02,-4.319424637304576176e-04
8.373263263263263525e+02,-4.320792550067303938e-04
8.383243243243243796e+02,-4.322158714349083998e-04
8.393223223223224068e+02,-4.323523132384844096e-04
8.403203203203203202e+02,-4.324885806406655094e-04
8.413183183183183473e+02,-4.326246738643734239e-04
8.423163163163163745e+02,-4.327605931322448950e-04
8.433143143143144016e+02,-4.328963386666323326e-04
8.443123123123123150e+02,-4.330319106896035977e-04
8.453103103103103422e+02,-4.331673094229429783e-04
8.463083083083083693e+02,-4.333025350881511352e-04
8.473063063063063964e+02,-4.334375879064455896e-04
8.483043043043043099e+02,-4.335724680987611572e-04
8.493023023023023370e+02,-4.337071758857503271e-04
8.503003003003003641e+02,-4.338417114877833169e-04
8.512982982982983913e+02,-4.339760751249489390e-04
8.522962962962963047e+02,-4.341102670170544388e-04
8.532942942942943318e+02,-4.342442873836263074e-04
8.542922922922923590e+02,-4.343781364439103362e-04
8.552902902902902724e+02,-4.345118144168719958e-04
8.562882882882882996e+02,-4.346453215211970329e-04
8.572862862862863267e+02,-4.347786579752915782e-04
8.582842842842843538e+02,-4.349118239972826891e-04
8.592822822822822673e+02,-4.350448198050183490e-04
8.602802802802802944e+02,-4.351776456160684437e-04
8.612782782782783215e+02,-4.353103016477244359e-04
8.622762762762763487e+02,-4.354427881170003407e-04
8.632742742742742621e+02,-4.355751052406325093e-04
8.642722722722722892e+02,-4.357072532350804960e-04
8.652702702702703164e+02,-4.358392323165269496e-04
8.662682682682683435e+02,-4.359710427008783732e-04
8.672662662662662569e+02,-4.361026846037651772e-04
8.682642642642642841e+02,-4.362341582405422765e-04
8.692622622622623112e+02,-4.363654638262890904e-04
8.702602602602603383e+02,-4.364966015758104637e-04
8.712582582582582518e+02,-4.366275717036363418e-04
8.722562562562562789e+02,-4.367583744240226382e-04
8.732542542542543060e+02,-4.368890099509513967e-04
8.742522522522523332e+02,-4.370194784981310085e-04
8.752502502502502466e+02,-4.371497802789969171e-04
8.762482482482482737e+02,-4.372799155067116179e-04
8.772462462462463009e+02,-4.374098843941650922e-04
8.782442442442443280e+02,-4.375396871539752948e-04
8.792422422422422414e+02,-4.376693239984884255e-04
8.802402402402402686e+02,-4.377987951397791454e-04
8.812382382382382957e+02,-4.379281007896512279e-04
8.822362362362363228e+02,-4.380572411596374499e-04
8.832342342342342363e+02,-4.381862164610004053e-04
8.842322322322322634e+02,-4.383150269047326672e-04
8.852302302302302905e+02,-4.384436727015570594e-04
8.862282282282283177e+02,-4.385721540619269814e-04
8.872262262262262311e+02,-4.387004711960268964e-04
8.882242242242242583e+02,-4.388286243137726021e-04
8.892222222222222854e+02,-4.389566136248116107e-04
8.902202202202203125e+02,-4.390844393385234194e-04
8.912182182182182260e+02,-4.392121016640199442e-04
8.922162162162162531e+02,-4.393396008101457372e-04
8.932142142142142802e+02,-4.394669369854784196e-04
8.942122122122123073e+02,-4.395941103983291159e-04
8.952102102102102208e+02,-4.397211212567425078e-04
8.962082082082082479e+02,-4.398479697684974849e-04
8.972062062062062751e+02,-4.399746561411073073e-04
8.982042042042041885e+02,-4.401011805818199306e-04
8.992022022022022156e+02,-4.402275432976186027e-04
9.002002002002002428e+02,-4.403537444952217552e-04
9.011981981981982699e+02,-4.404797843810837076e-04
9.021961961961961833e+02,-4.406056631613948851e-04
9.031941941941942105e+02,-4.407313810420821973e-04
9.041921921921922376e+02,-4.408569382288092010e-04
9.051901901901902647e+02,-4.409823349269768053e-04
9.061881881881881782e+02,-4.411075713417230543e-04
9.071861861861862053e+02,-4.412326476779241031e-04
9.081841841841842324e+02,-4.413575641401939467e-04
9.091821821821822596e+02,-4.414823209328853958e-04
9.101801801801801730e+02,-4.416069182600895890e-04
9.111781781781782001e+02,-4.417313563256371851e-04
9.121761761761762273e+02,-4.418556353330982010e-04
9.131741741741742544e+02,-4.419797554857822822e-04
9.141721721721721678e+02,-4.421037169867394079e-04
9.151701701701701950e+02,-4.422275200387599452e-04
9.161681681681682221e+02,-4.423511648443749738e-04
9.171661661661662492e+02,-4.424746516058568834e-04
9.181641641641641627e+02,-4.425979805252192641e-04
9.191621621621621898e+02,-4.427211518042177747e-04
9.201601601601602169e+02,-4.428441656443499251e-04
9.211581581581582441e+02,-4.429670222468558359e-04
9.221561561561561575e+02,-4.430897218127182922e-04
9.231541541541541847e+02,-4.432122645426633399e-04
9.241521521521522118e+02,-4.433346506371602862e-04
9.251501501501502389e+02,-4.434568802964222408e-04
9.261481481481481524e+02,-4.435789537204064422e-04
9.271461461461461795e+02,-4.437008711088145279e-04
9.281441441441442066e+02,-4.438226326610928600e-04
9.291421421421422338e+02,-4.439442385764329050e-04
9.301401401401401472e+02,-4.440656890537714500e-04
9.311381381381381743e+02,-4.441869842917910366e-04
9.321361361361362015e+02,-4.443081244889202325e-04
9.331341341341342286e+02,-4.444291098433340100e-04
9.341321321321321420e+02,-4.445499405529540178e-04
9.351301301301301692e+02,-4.446706168154489062e-04
9.361281281281281963e+02,-4.447911388282346518e-04
9.371261261261262234e+02,-4.449115067884749377e-04
9.381241241241241369e+02,-4.450317208930813697e-04
9.391221221221221640e+02,-4.451517813387138563e-04
9.401201201201201911e+02,-4.452716883217810962e-04
9.411181181181181046e+02,-4.453914420384404160e-04
9.421161161161161317e+02,-4.455110426845987999e-04
9.431141141141141588e+02,-4.456304904559125102e-04
9.441121121121121860e+02,-4.457497855477878467e-04
9.451101101101100994e+02,-4.458689281553813088e-04
9.461081081081081265e+02,-4.459879184736000295e-04
9.471061061061061537e+02,-4.461067566971018837e-04
9.481041041041041808e+02,-4.462254430202959761e-04
9.491021021021020942e+02,-4.463439776373430206e-04
9.501001001001001214e+02,-4.464623607421553406e-04
9.510980980980981485e+02,-4.465805925283975733e-04
9.520960960960961756e+02,-4.466986731894868326e-04
9.530940940940940891e+02,-4.468166029185928175e-04
9.540920920920921162e+02,-4.469343819086384626e-04
9.550900900900901433e+02,-4.470520103523001007e-04
9.560880880880881705e+02,-4.471694884420077338e-04
9.570860860860860839e+02,-4.472868163699454127e-04
9.580840840840841111e+02,-4.474039943280515622e-04
9.590820820820821382e+02,-4.475210225080191980e-04
9.600800800800801653e+02,-4.476379011012964143e-04
9.610780780780780788e+02,-4.477546302990865470e-04
9.620760760760761059e+02,-4.478712102923484983e-04
9.630740740740741330e+02,-4.479876412717971709e-04
9.640720720720721602e+02,-4.481039234279035762e-04
9.650700700700700736e+02,-4.482200569508953221e-04
9.660680680680681007e+02,-4.483360420307569384e-04
9.670660660660661279e+02,-4.484518788572299853e-04
9.680640640640641550e+02,-4.485675676198135954e-04
9.690620620620620684e+02,-4.486831085077645819e-04
9.700600600600600956e+02,-4.487985017100979811e-04
9.710580580580581227e+02,-4.489137474155871065e-04
9.720560560560561498e+02,-4.490288458127639822e-04
9.730540540540540633e+02,-4.491437970899197769e-04
9.740520520520520904e+02,-4.492586014351048580e-04
9.750500500500501175e+02,-4.493732590361293336e-04
9.760480480480481447e+02,-4.494877700805630528e-04
9.770460460460460581e+02,-4.496021347557363100e-04
9.780440440440440852e+02,-4.497163532487399537e-04
9.790420420420421124e+02,-4.498304257464255489e-04
9.800400400400401395e+02,-4.499443524354058109e-04
9.810380380380380529e+02,-4.500581335020551474e-04
9.820360360360360801e+02,-4.501717691325096042e-04
9.830340340340341072e+02,-4.502852595126671906e-04
9.840320320320320207e+02,-4.503986048281884754e-04
9.850300300300300478e+02,-4.505118052644966958e-04
9.860280280280280749e+02,-4.506248610067779738e-04
9.870260260260261020e+02,-4.507377722399818587e-04
9.880240240240240155e+02,-4.508505391488212724e-04
9.890220220220220426e+02,-4.509631619177733230e-04
9.900200200200200698e+02,-4.510756407310791962e-04
9.910180180180180969e+02,-4.511879757727444264e-04
9.920160160160160103e+02,-4.513001672265396012e-04
9.930140140140140375e+02,-4.514122152760003076e-04
9.940120120120120646e+02,-4.515241201044274027e-04
9.950100100100100917e+02,-4.516358818948876643e-04
9.960080080080080052e+02,-4.517475008302137369e-04
9.970060060060060323e+02,-4.518589770930046194e-04
9.980040040040040594e+02,-4.519703108656258819e-04
9.990020020020020866e+02,-4.520815023302100452e-04
1.000000000000000000e+03,-4.521925516686567436e-04
