1.658880321351390713e-02,-2.428494613719550665e-02,1.721498486108662997e-03
1.803129811965153637e-02,-2.348156308163270797e-02,9.719556654841442862e-04
1.947379059553005359e-02,-2.377276746501732346e-02,7.586026177613790916e-04
2.091628044673752435e-02,-2.404276993184060671e-02,6.497363302269778575e-04
2.235876747886406460e-02,-2.294957660900587976e-02,5.426383956622325960e-04
2.380125149750194832e-02,-2.211735779663978954e-02,4.996074969079049083e-04
2.524373230824578443e-02,-2.110535132745027312e-02,4.722104872243272156e-04
2.668620971669267289e-02,-2.068378659750573847e-02,4.449766861341132606e-04
2.812868352844235392e-02,-2.020230406875781967e-02,4.324813165550388228e-04
2.957115354909732943e-02,-1.879156315074606565e-02,4.283430689832692668e-04
3.101361958426305035e-02,-1.792457814623189469e-02,3.897919365040088450e-04
3.245608143954804153e-02,-1.683206561593707240e-02,3.634454681384229925e-04
3.389853892056406831e-02,-1.625627034469184426e-02,3.282103486477177417e-04
3.534099183292626484e-02,-1.500108990480169928e-02,3.050025631226214139e-04
3.678343998225332145e-02,-1.328243550689264460e-02,2.800540835209245098e-04
3.822588317416760612e-02,-1.194240522059447814e-02,2.640437416830209816e-04
3.966832121429532398e-02,-1.067752313501123436e-02,2.454575837382870691e-04
4.111075390826666315e-02,-9.651867286640268551e-03,2.143506654789787867e-04
4.255318106171594728e-02,-8.376979216598953726e-03,2.241083059768715689e-04
4.399560248028176745e-02,-6.965417598990424758e-03,2.045119002133577901e-04
4.543801796960719036e-02,-6.055858762572442593e-03,1.939402029701058137e-04
4.688042733533982764e-02,-5.251166978545425065e-03,1.812371612854764833e-04
4.832283038313208573e-02,-4.216590044833338526e-03,1.569212417777327603e-04
4.976522691864118664e-02,-3.344781687740103811e-03,1.543623537346929691e-04
5.120761674752944553e-02,-2.609443170740521466e-03,1.442144489516367838e-04
5.264999967546434012e-02,-1.881036675471289788e-03,1.368754143676908553e-04
5.409237550811871187e-02,-1.108319009926252282e-03,1.210602481202706094e-04
5.553474405117082846e-02,-4.027441890661835177e-04,1.066652868684310105e-04
5.697710511030468911e-02,9.301616424387788927e-05,1.106015879175378889e-04
5.841945849121001066e-02,5.715736698834985230e-04,1.038788469577608123e-04
5.986180399958244275e-02,1.005219283382561462e-03,9.940635980487255859e-05
6.130414144112381059e-02,1.474368931364111474e-03,8.783460783937042981e-05
6.274647062154206645e-02,1.787225193024794857e-03,8.968110488264431494e-05
6.418879134655164354e-02,2.022240221124392903e-03,8.806555346982775339e-05
6.563110342187347679e-02,2.143899562910320678e-03,7.586900889816704902e-05
6.707340665323516249e-02,2.314339133080436754e-03,8.035641011513297636e-05
6.851570084637120805e-02,2.548265214461207118e-03,7.465635686378091496e-05
6.995798580702304592e-02,2.607085385180665880e-03,7.855865333207042594e-05
7.140026134093929722e-02,2.701542962911116213e-03,6.953455311784421239e-05
7.284252725387584115e-02,2.709485165954837304e-03,7.253449611339672274e-05
7.428478335159599544e-02,2.781652588922058165e-03,7.500245609583385507e-05
7.572702943987068280e-02,2.777346263565308882e-03,7.459940577274371562e-05
7.716926532447858367e-02,2.750757498885716534e-03,7.336112350232650708e-05
7.861149081120624715e-02,2.629559964542895270e-03,7.190440454365956571e-05
8.005370570584828538e-02,2.582749657397031846e-03,7.116376424614657449e-05
8.149590981420740121e-02,2.540732479499714213e-03,7.433587610637580015e-05
8.293810294209483236e-02,2.530630031991605838e-03,6.951269223332259199e-05
8.438028489533012932e-02,2.546034845857640845e-03,6.280309792828807954e-05
8.582245547974157174e-02,2.511922541569682529e-03,6.905927101367641621e-05
8.726461450116618224e-02,2.453350786661639017e-03,7.060097107491021605e-05
8.870676176545000402e-02,2.310294519842508946e-03,7.279397479226248587e-05
9.014889707844804534e-02,2.269246518856848048e-03,6.758605593341485477e-05
9.159102024602472358e-02,2.137871403681104125e-03,6.413623059092439028e-05
9.303313107405365712e-02,2.121128588642756402e-03,6.733629080827435980e-05
9.447522936841820651e-02,2.079391097418828958e-03,6.525826426309268194e-05
9.591731493501118311e-02,1.930934808596812590e-03,6.280717351865873466e-05
9.735938757973547353e-02,1.882813625860748534e-03,6.673767056524594404e-05
9.880144710850380374e-02,1.900609380224352806e-03,5.992929362514245811e-05
1.002434933272390999e-01,1.877434515801589465e-03,5.696177696292903158e-05
1.016855260418745993e-01,1.803050548569239348e-03,6.186244501809545174e-05
1.031275450583538505e-01,1.815799624208233815e-03,5.709284403249075777e-05
1.045695501826311713e-01,1.929951009700006269e-03,5.655849581924317555e-05
1.060115412206715096e-01,1.901784010855513433e-03,5.754407989575784609e-05
1.074535179784507077e-01,1.835216923108771905e-03,5.760306313022697501e-05
1.088954802619557516e-01,1.846745368552378183e-03,5.487552541933868528e-05
1.103374278771845907e-01,1.870018670754252472e-03,5.697698441501856107e-05
1.117793606301467069e-01,1.859098990020133582e-03,5.208630732711192916e-05
1.132212783268630313e-01,1.929944124344580049e-03,5.536942126009149152e-05
1.146631807733660968e-01,1.922322120683055743e-03,6.279111908331479891e-05
1.161050677757002186e-01,1.892772699625067546e-03,5.268184276557618333e-05
1.175469391399216468e-01,1.889554862718738348e-03,4.915507866269458269e-05
1.189887946720988438e-01,1.963468429340307995e-03,5.404606903434068012e-05
1.204306341783122347e-01,1.910999923348125854e-03,5.172518377201038280e-05
1.218724574646549291e-01,1.960004554188290744e-03,5.422498116581283677e-05
1.233142643372323877e-01,1.931877094940544822e-03,4.978770343300272010e-05
1.247560546021628108e-01,1.942646077553277948e-03,5.255899602395816274e-05
1.261978280655771667e-01,1.893557649629124288e-03,5.114609445640422698e-05
1.276395845336194823e-01,1.935592586541795253e-03,4.771745602427836789e-05
1.290813238124469409e-01,1.916424687175141131e-03,5.058044746916502021e-05
1.305230457082299511e-01,1.915850959058460444e-03,4.828029486547927448e-05
1.319647500271523277e-01,1.945125348848368617e-03,5.073267852626101731e-05
1.334064365754114578e-01,2.006158810633769819e-03,5.047742263260650828e-05
1.348481051592186064e-01,1.999218906091434177e-03,5.111202427572666664e-05
1.362897555847986664e-01,2.017189612860877460e-03,5.221637441834192146e-05
1.377313876583908248e-01,1.959332952576898264e-03,5.060744002245864026e-05
1.391730011862482574e-01,1.975274157035532534e-03,5.025491813011765887e-05
1.406145959746386009e-01,1.974219846607268378e-03,5.137737779404077460e-05
1.420561718298437026e-01,1.958227657485802232e-03,5.189032481645313257e-05
1.434977285581603701e-01,1.964382768670374941e-03,4.918504226397751893e-05
1.449392659659000104e-01,1.954990451620037140e-03,4.800263436165428272e-05
1.463807838593889910e-01,1.969829981698864758e-03,4.657847976801194652e-05
1.478222820449686947e-01,1.983491418816723476e-03,4.876116353437913621e-05
1.492637603289957426e-01,1.972006477696338755e-03,4.938657043095597454e-05
1.507052185178422432e-01,1.957855194101361385e-03,4.714339544469684380e-05
1.521466564178956538e-01,1.909768763288028108e-03,4.399527466847785745e-05
1.535880738355591968e-01,1.872462643309020722e-03,4.813333976953955168e-05
1.550294705772518322e-01,1.945431520315303933e-03,4.543233332161838192e-05
1.564708464494085904e-01,1.924954875094062740e-03,4.409690788138614421e-05
1.579122012584805168e-01,1.941940169032515271e-03,4.569492171644780830e-05
1.593535348109350047e-01,1.851917788946545263e-03,4.533867448493564137e-05
1.607948469132557401e-01,1.851525469994243526e-03,4.398365832068804483e-05
1.622361373719431454e-01,1.822221237196460343e-03,4.218367814585519799e-05
1.636774059935141856e-01,1.751265867632070036e-03,4.602300790329390777e-05
1.651186525845027564e-01,1.734921734081662373e-03,4.654971164689324044e-05
1.665598769514597399e-01,1.753004999632371084e-03,4.368474169115923127e-05
1.680010789009531713e-01,1.789579902098677785e-03,4.350208620537555877e-05
1.694422582395683774e-01,1.846854705792719611e-03,4.921414314576936724e-05
1.708834147739082543e-01,1.838271333176078569e-03,4.896992182814745759e-05
1.723245483105930453e-01,1.849136351172280630e-03,4.348339628496647468e-05
1.737656586562610350e-01,1.837251430718383734e-03,5.006905499755586440e-05
1.752067456175681048e-01,1.818179795503618553e-03,4.414494391407366270e-05
1.766478090011885105e-01,1.798892413384334645e-03,4.325127581701746946e-05
1.780888486138143822e-01,1.837206962481229130e-03,4.155820156216023662e-05
1.795298642621564467e-01,1.770048331297242004e-03,4.050962041295269605e-05
1.809708557529436934e-01,1.714377091014774278e-03,4.223618061952566342e-05
1.824118228929240138e-01,1.720607378297135020e-03,4.368549972216138270e-05
1.838527654888638119e-01,1.764908499394514385e-03,4.230125960527067794e-05
1.852936833475486433e-01,1.784708773822412699e-03,4.006560318814211759e-05
1.867345762757829097e-01,1.734156310007475138e-03,4.652210116767016758e-05
1.881754440803906081e-01,1.764031827573909897e-03,4.234571484429288556e-05
1.896162865682146925e-01,1.779079465645149209e-03,4.305490503927403826e-05
1.910571035461179068e-01,1.764752170088585001e-03,4.260524789402276257e-05
1.924978948209826179e-01,1.745126557552295838e-03,4.140140099759715976e-05
1.939386601997110382e-01,1.728122448507288071e-03,3.964857520733451249e-05
1.953793994892253638e-01,1.682165030915844543e-03,4.065628893239873646e-05
1.968201124964676918e-01,1.777428101077933734e-03,4.058275869928574132e-05
1.982607990284006860e-01,1.750679058196110902e-03,4.231391533378483480e-05
1.997014588920072165e-01,1.742541469532202627e-03,4.237315996817698577e-05
2.011420918942908309e-01,1.739866857142173713e-03,4.096820398724149116e-05
2.025826978422757829e-01,1.756627330920064326e-03,3.885879800674075179e-05
2.040232765430070871e-01,1.828965309317718462e-03,3.867925220249021525e-05
2.054638278035509080e-01,1.827324854016753762e-03,3.796273380819852478e-05
2.069043514309943654e-01,1.823466053311819518e-03,4.053819409592657056e-05
2.083448472324460621e-01,1.785680795677404165e-03,4.060325778113959839e-05
2.097853150150360280e-01,1.749714853465703145e-03,4.014944780011742614e-05
2.112257545859156371e-01,1.757502923022108594e-03,3.753066224418127471e-05
