# CH505TF SAXS T-Jumps Second Right Vectors
Double Exponential Decay Fit | Calculated with tr_tjump_saxs_analysis Python package | 25 February 2024time,double_exp_decay_model
5.648728728728729038e+02,4.734910158144778336e-01
5.658708708708709310e+02,4.736488610395284127e-01
5.668688688688688444e+02,4.738064514066486765e-01
5.678668668668668715e+02,4.739637873273339630e-01
5.688648648648648987e+02,4.741208692124150859e-01
5.698628628628629258e+02,4.742776974720596672e-01
5.708608608608608392e+02,4.744342725157729146e-01
5.718588588588588664e+02,4.745905947523990087e-01
5.728568568568568935e+02,4.747466645901218252e-01
5.738548548548549206e+02,4.749024824364663777e-01
5.748528528528528341e+02,4.750580486982994843e-01
5.758508508508508612e+02,4.752133637818312106e-01
5.768488488488488883e+02,4.753684280926157024e-01
5.778468468468469155e+02,4.755232420355521850e-01
5.788448448448448289e+02,4.756778060148862952e-01
5.798428428428428560e+02,4.758321204342108590e-01
5.808408408408408832e+02,4.759861856964671123e-01
5.818388388388389103e+02,4.761400022039457003e-01
5.828368368368368237e+02,4.762935703582876212e-01
5.838348348348348509e+02,4.764468905604856142e-01
5.848328328328328780e+02,4.765999632108847139e-01
5.858308308308309051e+02,4.767527887091836947e-01
5.868288288288288186e+02,4.769053674544359578e-01
5.878268268268268457e+02,4.770576998450506423e-01
5.888248248248248728e+02,4.772097862787935130e-01
5.898228228228229000e+02,4.773616271527880706e-01
5.908208208208208134e+02,4.775132228635167175e-01
5.918188188188188406e+02,4.776645738068217018e-01
5.928168168168168677e+02,4.778156803779061157e-01
5.938148148148148948e+02,4.779665429713349512e-01
5.948128128128128083e+02,4.781171619810360429e-01
5.958108108108108354e+02,4.782675378003012900e-01
5.968088088088088625e+02,4.784176708217875995e-01
5.978068068068068897e+02,4.785675614375178299e-01
5.988048048048048031e+02,4.787172100388819018e-01
5.998028028028028302e+02,4.788666170166377412e-01
6.008008008008008574e+02,4.790157827609125007e-01
6.017987987987987708e+02,4.791647076612032263e-01
6.027967967967967979e+02,4.793133921063782443e-01
6.037947947947948251e+02,4.794618364846779390e-01
6.047927927927928522e+02,4.796100411837158628e-01
6.057907907907907656e+02,4.797580065904797353e-01
6.067887887887887928e+02,4.799057330913323871e-01
6.077867867867868199e+02,4.800532210720128701e-01
6.087847847847848470e+02,4.802004709176374009e-01
6.097827827827827605e+02,4.803474830127004158e-01
6.107807807807807876e+02,4.804942577410755145e-01
6.117787787787788147e+02,4.806407954860165144e-01
6.127767767767768419e+02,4.807870966301583948e-01
6.137747747747747553e+02,4.809331615555183514e-01
6.147727727727727824e+02,4.810789906434967955e-01
6.157707707707708096e+02,4.812245842748782421e-01
6.167687687687688367e+02,4.813699428298324756e-01
6.177667667667667502e+02,4.815150666879154939e-01
6.187647647647647773e+02,4.816599562280703406e-01
6.197627627627628044e+02,4.818046118286282153e-01
6.207607607607608315e+02,4.819490338673096397e-01
6.217587587587587450e+02,4.820932227212250676e-01
6.227567567567567721e+02,4.822371787668761622e-01
6.237547547547547993e+02,4.823809023801566287e-01
6.247527527527528264e+02,4.825243939363533796e-01
6.257507507507507398e+02,4.826676538101472014e-01
6.267487487487487670e+02,4.828106823756140309e-01
6.277467467467467941e+02,4.829534800062258437e-01
6.287447447447448212e+02,4.830960470748515423e-01
6.297427427427427347e+02,4.832383839537580106e-01
6.307407407407407618e+02,4.833804910146111133e-01
6.317387387387387889e+02,4.835223686284764733e-01
6.327367367367368161e+02,4.836640171658208032e-01
6.337347347347347295e+02,4.838054369965125168e-01
6.347327327327327566e+02,4.839466284898228388e-01
6.357307307307307838e+02,4.840875920144268041e-01
6.367287287287288109e+02,4.842283279384042016e-01
6.377267267267267243e+02,4.843688366292404068e-01
6.387247247247247515e+02,4.845091184538276585e-01
6.397227227227227786e+02,4.846491737784656140e-01
6.407207207207208057e+02,4.847890029688625146e-01
6.417187187187187192e+02,4.849286063901362964e-01
6.427167167167167463e+02,4.850679844068152002e-01
6.437147147147147734e+02,4.852071373828389933e-01
6.447127127127126869e+02,4.853460656815596908e-01
6.457107107107107140e+02,4.854847696657428324e-01
6.467087087087087411e+02,4.856232496975680379e-01
6.477067067067067683e+02,4.857615061386303390e-01
6.487047047047046817e+02,4.858995393499407900e-01
6.497027027027027088e+02,4.860373496919276337e-01
6.507007007007007360e+02,4.861749375244371341e-01
6.516986986986987631e+02,4.863123032067344642e-01
6.526966966966966766e+02,4.864494470975049278e-01
6.536946946946947037e+02,4.865863695548545143e-01
6.546926926926927308e+02,4.867230709363110641e-01
6.556906906906907579e+02,4.868595515988251021e-01
6.566886886886886714e+02,4.869958118987710027e-01
6.576866866866866985e+02,4.871318521919475453e-01
6.586846846846847257e+02,4.872676728335790242e-01
6.596826826826827528e+02,4.874032741783163591e-01
6.606806806806806662e+02,4.875386565802377059e-01
6.616786786786786934e+02,4.876738203928495663e-01
6.626766766766767205e+02,4.878087659690876765e-01
6.636746746746747476e+02,4.879434936613178397e-01
6.646726726726726611e+02,4.880780038213371474e-01
6.656706706706706882e+02,4.882122968003743679e-01
6.666686686686687153e+02,4.883463729490913896e-01
6.676666666666667425e+02,4.884802326175838871e-01
6.686646646646646559e+02,4.886138761553822096e-01
6.696626626626626830e+02,4.887473039114524354e-01
6.706606606606607102e+02,4.888805162341971489e-01
6.716586586586587373e+02,4.890135134714563292e-01
6.726566566566566507e+02,4.891462959705084046e-01
6.736546546546546779e+02,4.892788640780711962e-01
6.746526526526527050e+02,4.894112181403025286e-01
6.756506506506507321e+02,4.895433585028013956e-01
6.766486486486486456e+02,4.896752855106087376e-01
6.776466466466466727e+02,4.898069995082084960e-01
6.786446446446446998e+02,4.899385008395283347e-01
6.796426426426427270e+02,4.900697898479405845e-01
6.806406406406406404e+02,4.902008668762632415e-01
6.816386386386386675e+02,4.903317322667606892e-01
6.826366366366366947e+02,4.904623863611447532e-01
6.836346346346347218e+02,4.905928295005755890e-01
6.846326326326326353e+02,4.907230620256622933e-01
6.856306306306306624e+02,4.908530842764643465e-01
6.866286286286286895e+02,4.909828965924918354e-01
6.876266266266266030e+02,4.911124993127068405e-01
6.886246246246246301e+02,4.912418927755241582e-01
6.896226226226226572e+02,4.913710773188121883e-01
6.906206206206206843e+02,4.915000532798937116e-01
6.916186186186185978e+02,4.916288209955468891e-01
6.926166166166166249e+02,4.917573808020062054e-01
6.936146146146146521e+02,4.918857330349631907e-01
6.946126126126126792e+02,4.920138780295673642e-01
6.956106106106105926e+02,4.921418161204271224e-01
6.966086086086086198e+02,4.922695476416105720e-01
6.976066066066066469e+02,4.923970729266465840e-01
6.986046046046046740e+02,4.925243923085251829e-01
6.996026026026025875e+02,4.926515061196991563e-01
7.006006006006006146e+02,4.927784146920841657e-01
7.015985985985986417e+02,4.929051183570601902e-01
7.025965965965966689e+02,4.930316174454719702e-01
7.035945945945945823e+02,4.931579122876302845e-01
7.045925925925926094e+02,4.932840032133123387e-01
7.055905905905906366e+02,4.934098905517630973e-01
7.065885885885886637e+02,4.935355746316958392e-01
7.075865865865865771e+02,4.936610557812929345e-01
7.085845845845846043e+02,4.937863343282072326e-01
7.095825825825826314e+02,4.939114105995622839e-01
7.105805805805806585e+02,4.940362849219535057e-01
7.115785785785785720e+02,4.941609576214489596e-01
7.125765765765765991e+02,4.942854290235903503e-01
7.135745745745746262e+02,4.944096994533937472e-01
7.145725725725726534e+02,4.945337692353503067e-01
7.155705705705705668e+02,4.946576386934273262e-01
7.165685685685685939e+02,4.947813081510691324e-01
7.175665665665666211e+02,4.949047779311978035e-01
7.185645645645646482e+02,4.950280483562137790e-01
7.195625625625625617e+02,4.951511197479971926e-01
7.205605605605605888e+02,4.952739924279084827e-01
7.215585585585586159e+02,4.953966667167890026e-01
7.225565565565566430e+02,4.955191429349622978e-01
7.235545545545545565e+02,4.956414214022346054e-01
7.245525525525525836e+02,4.957635024378957977e-01
7.255505505505506108e+02,4.958853863607202150e-01
7.265485485485486379e+02,4.960070734889676647e-01
7.275465465465465513e+02,4.961285641403837543e-01
7.285445445445445785e+02,4.962498586322014460e-01
7.295425425425426056e+02,4.963709572811411674e-01
7.305405405405405190e+02,4.964918604034121996e-01
7.315385385385385462e+02,4.966125683147131209e-01
7.325365365365365733e+02,4.967330813302328618e-01
7.335345345345346004e+02,4.968533997646514266e-01
7.345325325325325139e+02,4.969735239321407261e-01
7.355305305305305410e+02,4.970934541463654099e-01
7.365285285285285681e+02,4.972131907204836443e-01
7.375265265265265953e+02,4.973327339671481107e-01
7.385245245245245087e+02,4.974520841985065056e-01
7.395225225225225358e+02,4.975712417262025955e-01
7.405205205205205630e+02,4.976902068613769381e-01
7.415185185185185901e+02,4.978089799146678818e-01
7.425165165165165035e+02,4.979275611962119541e-01
7.435145145145145307e+02,4.980459510156451386e-01
7.445125125125125578e+02,4.981641496821034298e-01
7.455105105105105849e+02,4.982821575042235551e-01
7.465085085085084984e+02,4.983999747901441957e-01
7.475065065065065255e+02,4.985176018475062087e-01
7.485045045045045526e+02,4.986350389834539043e-01
7.495025025025025798e+02,4.987522865046356557e-01
7.505005005005004932e+02,4.988693447172046769e-01
7.514984984984985203e+02,4.989862139268198549e-01
7.524964964964965475e+02,4.991028944386466937e-01
7.534944944944945746e+02,4.992193865573578693e-01
7.544924924924924881e+02,4.993356905871340068e-01
7.554904904904905152e+02,4.994518068316647907e-01
7.564884884884885423e+02,4.995677355941495756e-01
7.574864864864865694e+02,4.996834771772979966e-01
7.584844844844844829e+02,4.997990318833310797e-01
7.594824824824825100e+02,4.999144000139818522e-01
7.604804804804805372e+02,5.000295818704960649e-01
7.614784784784785643e+02,5.001445777536333015e-01
7.624764764764764777e+02,5.002593879636672014e-01
7.634744744744745049e+02,5.003740128003869581e-01
7.644724724724725320e+02,5.004884525630973746e-01
7.654704704704705591e+02,5.006027075506203072e-01
7.664684684684684726e+02,5.007167780612947761e-01
7.674664664664664997e+02,5.008306643929785196e-01
7.684644644644645268e+02,5.009443668430479946e-01
7.694624624624625540e+02,5.010578857083995974e-01
7.704604604604604674e+02,5.011712212854506632e-01
7.714584584584584945e+02,5.012843738701394658e-01
7.724564564564565217e+02,5.013973437579266612e-01
7.734544544544544351e+02,5.015101312437960646e-01
7.744524524524524622e+02,5.016227366222547612e-01
7.754504504504504894e+02,5.017351601873347722e-01
7.764484484484485165e+02,5.018474022325929429e-01
7.774464464464464299e+02,5.019594630511126088e-01
7.784444444444444571e+02,5.020713429355034840e-01
7.794424424424424842e+02,5.021830421779028830e-01
7.804404404404405113e+02,5.022945610699768304e-01
7.814384384384384248e+02,5.024058999029199502e-01
7.824364364364364519e+02,5.025170589674569088e-01
7.834344344344344790e+02,5.026280385538430817e-01
7.844324324324325062e+02,5.027388389518648859e-01
7.854304304304304196e+02,5.028494604508411125e-01
7.864284284284284468e+02,5.029599033396232599e-01
7.874264264264264739e+02,5.030701679065965326e-01
7.884244244244245010e+02,5.031802544396806187e-01
7.894224224224224145e+02,5.032901632263300229e-01
7.904204204204204416e+02,5.033998945535352876e-01
7.914184184184184687e+02,5.035094487078237702e-01
7.924164164164164958e+02,5.036188259752599761e-01
7.934144144144144093e+02,5.037280266414464469e-01
7.944124124124124364e+02,5.038370509915247597e-01
7.954104104104104636e+02,5.039458993101760820e-01
7.964084084084084907e+02,5.040545718816218379e-01
7.974064064064064041e+02,5.041630689896248185e-01
7.984044044044044313e+02,5.042713909174891818e-01
7.994024024024024584e+02,5.043795379480620067e-01
8.004004004004004855e+02,5.044875103637337377e-01
8.013983983983983990e+02,5.045953084464385174e-01
8.023963963963964261e+02,5.047029324776557413e-01
8.033943943943944532e+02,5.048103827384098352e-01
8.043923923923924804e+02,5.049176595092718101e-01
8.053903903903903938e+02,5.050247630703595947e-01
8.063883883883884209e+02,5.051316937013388131e-01
8.073863863863864481e+02,5.052384516814235615e-01
8.083843843843844752e+02,5.053450372893770748e-01
8.093823823823823886e+02,5.054514508035126141e-01
8.103803803803804158e+02,5.055576925016938006e-01
8.113783783783784429e+02,5.056637626613359471e-01
8.123763763763763563e+02,5.057696615594062806e-01
8.133743743743743835e+02,5.058753894724247191e-01
8.143723723723724106e+02,5.059809466764650931e-01
8.153703703703704377e+02,5.060863334471549235e-01
8.163683683683683512e+02,5.061915500596771977e-01
8.173663663663663783e+02,5.062965967887704810e-01
8.183643643643644054e+02,5.064014739087294714e-01
8.193623623623624326e+02,5.065061816934062211e-01
8.203603603603603460e+02,5.066107204162106914e-01
8.213583583583583732e+02,5.067150903501113079e-01
8.223563563563564003e+02,5.068192917676355158e-01
8.233543543543544274e+02,5.069233249408712227e-01
8.243523523523523409e+02,5.070271901414664661e-01
8.253503503503503680e+02,5.071308876406313004e-01
8.263483483483483951e+02,5.072344177091372419e-01
8.273463463463464223e+02,5.073377806173191562e-01
8.283443443443443357e+02,5.074409766350750361e-01
8.293423423423423628e+02,5.075440060318673341e-01
8.303403403403403900e+02,5.076468690767232950e-01
8.313383383383384171e+02,5.077495660382359555e-01
8.323363363363363305e+02,5.078520971845643661e-01
8.333343343343343577e+02,5.079544627834349235e-01
8.343323323323323848e+02,5.080566631021417034e-01
8.353303303303304119e+02,5.081586984075470159e-01
8.363283283283283254e+02,5.082605689660825155e-01
8.373263263263263525e+02,5.083622750437495341e-01
8.383243243243243796e+02,5.084638169061198587e-01
8.393223223223224068e+02,5.085651948183366189e-01
8.403203203203203202e+02,5.086664090451149534e-01
8.413183183183183473e+02,5.087674598507422319e-01
8.423163163163163745e+02,5.088683474990793876e-01
8.433143143143144016e+02,5.089690722535613610e-01
8.443123123123123150e+02,5.090696343771975441e-01
8.453103103103103422e+02,5.091700341325726686e-01
8.463083083083083693e+02,5.092702717818476943e-01
8.473063063063063964e+02,5.093703475867602526e-01
8.483043043043043099e+02,5.094702618086250911e-01
8.493023023023023370e+02,5.095700147083355169e-01
8.503003003003003641e+02,5.096696065463630632e-01
8.512982982982983913e+02,5.097690375827592657e-01
8.522962962962963047e+02,5.098683080771552190e-01
8.532942942942943318e+02,5.099674182887632412e-01
8.542922922922923590e+02,5.100663684763768746e-01
8.552902902902902724e+02,5.101651588983719954e-01
8.562882882882882996e+02,5.102637898127072580e-01
8.572862862862863267e+02,5.103622614769245391e-01
8.582842842842843538e+02,5.104605741481503811e-01
8.592822822822822673e+02,5.105587280830956587e-01
8.602802802802802944e+02,5.106567235380572445e-01
8.612782782782783215e+02,5.107545607689177869e-01
8.622762762762763487e+02,5.108522400311470424e-01
8.632742742742742621e+02,5.109497615798022085e-01
8.642722722722722892e+02,5.110471256695285902e-01
8.652702702702703164e+02,5.111443325545603766e-01
8.662682682682683435e+02,5.112413824887213076e-01
8.672662662662662569e+02,5.113382757254253397e-01
8.682642642642642841e+02,5.114350125176772011e-01
8.692622622622623112e+02,5.115315931180730580e-01
8.702602602602603383e+02,5.116280177788014027e-01
8.712582582582582518e+02,5.117242867516433869e-01
8.722562562562562789e+02,5.118204002879735981e-01
8.732542542542543060e+02,5.119163586387609488e-01
8.742522522522523332e+02,5.120121620545691199e-01
8.752502502502502466e+02,5.121078107855568939e-01
8.762482482482482737e+02,5.122033050814795985e-01
8.772462462462463009e+02,5.122986451916889949e-01
8.782442442442443280e+02,5.123938313651343890e-01
8.792422422422422414e+02,5.124888638503630744e-01
8.802402402402402686e+02,5.125837428955209996e-01
8.812382382382382957e+02,5.126784687483535441e-01
8.822362362362363228e+02,5.127730416562060745e-01
8.832342342342342363e+02,5.128674618660244988e-01
8.842322322322322634e+02,5.129617296243560443e-01
8.852302302302302905e+02,5.130558451773499229e-01
8.862282282282283177e+02,5.131498087707578870e-01
8.872262262262262311e+02,5.132436206499347842e-01
8.882242242242242583e+02,5.133372810598394453e-01
8.892222222222222854e+02,5.134307902450352401e-01
8.902202202202203125e+02,5.135241484496904096e-01
8.912182182182182260e+02,5.136173559175792880e-01
8.922162162162162531e+02,5.137104128920823021e-01
8.932142142142142802e+02,5.138033196161870819e-01
8.942122122122123073e+02,5.138960763324889047e-01
8.952102102102102208e+02,5.139886832831914720e-01
8.962082082082082479e+02,5.140811407101071318e-01
8.972062062062062751e+02,5.141734488546579884e-01
8.982042042042041885e+02,5.142656079578763473e-01
8.992022022022022156e+02,5.143576182604053804e-01
9.002002002002002428e+02,5.144494800024995707e-01
9.011981981981982699e+02,5.145411934240256002e-01
9.021961961961961833e+02,5.146327587644627943e-01
9.031941941941942105e+02,5.147241762629038986e-01
9.041921921921922376e+02,5.148154461580556340e-01
9.051901901901902647e+02,5.149065686882390303e-01
9.061881881881881782e+02,5.149975440913906466e-01
9.071861861861862053e+02,5.150883726050626832e-01
9.081841841841842324e+02,5.151790544664239802e-01
9.091821821821822596e+02,5.152695899122602397e-01
9.101801801801801730e+02,5.153599791789749140e-01
9.111781781781782001e+02,5.154502225025897610e-01
9.121761761761762273e+02,5.155403201187455098e-01
9.131741741741742544e+02,5.156302722627023050e-01
9.141721721721721678e+02,5.157200791693405950e-01
9.151701701701701950e+02,5.158097410731613541e-01
9.161681681681682221e+02,5.158992582082873035e-01
9.171661661661662492e+02,5.159886308084626894e-01
9.181641641641641627e+02,5.160778591070547261e-01
9.191621621621621898e+02,5.161669433370537075e-01
9.201601601601602169e+02,5.162558837310736726e-01
9.211581581581582441e+02,5.163446805213530721e-01
9.221561561561561575e+02,5.164333339397555456e-01
9.231541541541541847e+02,5.165218442177702540e-01
9.241521521521522118e+02,5.166102115865124356e-01
9.251501501501502389e+02,5.166984362767246264e-01
9.261481481481481524e+02,5.167865185187762167e-01
9.271461461461461795e+02,5.168744585426651161e-01
9.281441441441442066e+02,5.169622565780176426e-01
9.291421421421422338e+02,5.170499128540895217e-01
9.301401401401401472e+02,5.171374275997659975e-01
9.311381381381381743e+02,5.172248010435630539e-01
9.321361361361362015e+02,5.173120334136277476e-01
9.331341341341342286e+02,5.173991249377385415e-01
9.341321321321321420e+02,5.174860758433061925e-01
9.351301301301301692e+02,5.175728863573745286e-01
9.361281281281281963e+02,5.176595567066203385e-01
9.371261261261262234e+02,5.177460871173547030e-01
9.381241241241241369e+02,5.178324778155233288e-01
9.391221221221221640e+02,5.179187290267069921e-01
9.401201201201201911e+02,5.180048409761223160e-01
9.411181181181181046e+02,5.180908138886222147e-01
9.421161161161161317e+02,5.181766479886966703e-01
9.431141141141141588e+02,5.182623435004731771e-01
9.441121121121121860e+02,5.183479006477170747e-01
9.451101101101100994e+02,5.184333196538328803e-01
9.461081081081081265e+02,5.185186007418640664e-01
9.471061061061061537e+02,5.186037441344940602e-01
9.481041041041041808e+02,5.186887500540467988e-01
9.491021021021020942e+02,5.187736187224870621e-01
9.501001001001001214e+02,5.188583503614216941e-01
9.510980980980981485e+02,5.189429451920990477e-01
9.520960960960961756e+02,5.190274034354109833e-01
9.530940940940940891e+02,5.191117253118920916e-01
9.540920920920921162e+02,5.191959110417212475e-01
9.550900900900901433e+02,5.192799608447218329e-01
9.560880880880881705e+02,5.193638749403619581e-01
9.570860860860860839e+02,5.194476535477557944e-01
9.580840840840841111e+02,5.195312968856634628e-01
9.590820820820821382e+02,5.196148051724920336e-01
9.600800800800801653e+02,5.196981786262957481e-01
9.610780780780780788e+02,5.197814174647770180e-01
9.620760760760761059e+02,5.198645219052865363e-01
9.630740740740741330e+02,5.199474921648241654e-01
9.640720720720721602e+02,5.200303284600393816e-01
9.650700700700700736e+02,5.201130310072319407e-01
9.660680680680681007e+02,5.201956000223519894e-01
9.670660660660661279e+02,5.202780357210016193e-01
9.680640640640641550e+02,5.203603383184343123e-01
9.690620620620620684e+02,5.204425080295561612e-01
9.700600600600600956e+02,5.205245450689263143e-01
9.710580580580581227e+02,5.206064496507574191e-01
9.720560560560561498e+02,5.206882219889162888e-01
9.730540540540540633e+02,5.207698622969243463e-01
9.740520520520520904e+02,5.208513707879585120e-01
9.750500500500501175e+02,5.209327476748510932e-01
9.760480480480481447e+02,5.210139931700912275e-01
9.770460460460460581e+02,5.210951074858246601e-01
9.780440440440440852e+02,5.211760908338545217e-01
9.790420420420421124e+02,5.212569434256424383e-01
9.800400400400401395e+02,5.213376654723079762e-01
9.810380380380380529e+02,5.214182571846303071e-01
9.820360360360360801e+02,5.214987187730480978e-01
9.830340340340341072e+02,5.215790504476601752e-01
9.840320320320320207e+02,5.216592524182263046e-01
9.850300300300300478e+02,5.217393248941674111e-01
9.860280280280280749e+02,5.218192680845664677e-01
9.870260260260261020e+02,5.218990821981687178e-01
9.880240240240240155e+02,5.219787674433823410e-01
9.890220220220220426e+02,5.220583240282790083e-01
9.900200200200200698e+02,5.221377521605947702e-01
9.910180180180180969e+02,5.222170520477297240e-01
9.920160160160160103e+02,5.222962238967495674e-01
9.930140140140140375e+02,5.223752679143853772e-01
9.940120120120120646e+02,5.224541843070344971e-01
9.950100100100100917e+02,5.225329732807612038e-01
9.960080080080080052e+02,5.226116350412968181e-01
9.970060060060060323e+02,5.226901697940407043e-01
9.980040040040040594e+02,5.227685777440602699e-01
9.990020020020020866e+02,5.228468590960921869e-01
1.000000000000000000e+03,5.229250140545423919e-01
