-1.731693688111173302e-01,-1.872315490778266034e-01,-6.271170268534806760e-03,1.042933505796137666e-01,1.630502282701708772e-01,1.132044738122590516e-01,8.719685704483923910e-03
-1.600477903177230099e-01,-1.942141760793308358e-01,-5.766148406066021886e-02,3.753268874236912606e-02,1.545267153656664470e-02,9.470752520419685461e-03,-3.961114159979462618e-02
-1.418808409538936943e-01,-2.384193046171591557e-01,-6.698771627507686677e-02,-2.986545399119644624e-03,-6.063495132453898019e-03,1.267701770960329329e-02,-1.103545073134293980e-01
-1.238858098558457271e-01,-2.169484515716670336e-01,6.333268704303345042e-02,-1.174783115264662128e-02,-9.795973940065533583e-03,-2.475177633358415993e-02,9.487504997882183211e-02
-1.111794459308415306e-01,-2.121741999360295672e-01,1.161371211945430304e-01,9.019614445129971528e-03,-4.345632790229086301e-02,-1.012285736817241343e-02,-1.769388045237663132e-02
-9.676494873547772380e-02,-2.420169931316215883e-01,1.870250075325132280e-02,-1.721711541270021587e-02,3.306325234887531189e-02,-3.578626362835057861e-02,1.185440541118375039e-02
-8.468739062687431762e-02,-2.320766810243534151e-01,9.358459983735722965e-02,-3.449345033726987364e-02,1.616392776032688980e-02,8.078484472154866258e-02,5.762641628407246669e-02
-7.644716738112351806e-02,-2.192958341524377242e-01,7.404449096050157164e-02,-2.247618435209381565e-02,2.468095649477934986e-02,5.387778231026940645e-02,-9.352899536576163297e-03
-6.287169620337887399e-02,-2.170478972493004588e-01,4.372628559668028519e-02,8.375506684695114635e-04,-1.414311994152110154e-02,-9.520318272507820312e-02,-4.405938297180760771e-02
-5.352525126904011943e-02,-2.176138120679054766e-01,5.755289479639325717e-02,4.595300781544872301e-03,-3.377617942863803818e-02,-1.479759453587544404e-01,-9.614503982574013063e-02
-4.677529456088846960e-02,-2.085087436470068056e-01,-6.258160730813683466e-03,2.448795901430115760e-02,2.207529484512011156e-02,-1.152670540571111013e-01,-1.467671604607576619e-01
-3.598295952174163093e-02,-1.761267852492384156e-01,7.944536504312130210e-02,-8.777999963573764053e-03,7.698771367115783693e-02,-5.520195625814095647e-02,-1.318127720877154407e-01
-2.804272802201374093e-02,-1.464513884820406731e-01,9.616661636025834736e-02,-3.418353564776838160e-02,9.266006265524617813e-02,2.284148643543040466e-02,-3.006666311523593579e-02
-2.026027577508681538e-02,-1.425835058016586276e-01,2.721665569025653528e-02,-6.049186323144742361e-02,5.215648903777558160e-02,-5.897839407302230344e-03,9.915833849824773338e-02
-1.738942564189914844e-02,-1.040778751406202657e-01,2.046263408690907754e-02,-7.491901077834307865e-02,6.768223566050998730e-02,9.190900900589309142e-02,6.648752289199263976e-02
-1.438531202928697815e-02,-9.008866595602314786e-02,3.169331118058893448e-02,-6.523003443775157728e-02,7.295082955805162750e-02,2.491887234512106877e-02,-2.175637880794138029e-02
-1.209308006994602031e-02,-9.122498472650951429e-02,-1.051012273084967613e-01,-4.376919739952365995e-02,2.368762981633713849e-02,-3.934790685585815191e-03,7.157196887289276992e-03
-4.972234809927800030e-03,-7.922278977361603414e-02,-1.027485859812331814e-01,2.320540777487055048e-02,5.241601449616824226e-02,3.524854608435586817e-02,-1.298233769535471760e-01
4.276247790193853874e-04,-5.496940893940472500e-02,-5.231579582141974299e-02,6.958925085638102692e-02,-6.006540122721430990e-04,-1.176528191781743560e-02,-1.023107075619355544e-01
3.401195253365336176e-03,-3.533294903694943201e-02,5.956147855215459391e-03,4.196023540192739265e-02,3.149305786023971765e-02,-1.242250263914316914e-02,1.640034165008607062e-02
4.436489575921844994e-03,-4.258519410500847396e-02,-3.081143560667697415e-02,2.185909781496498880e-02,2.309458773600608569e-02,3.207481314947537715e-02,1.472895009071942783e-02
5.564405940858873148e-03,-2.382976905493088340e-02,-8.564693593403181759e-02,7.908368048174511944e-03,1.031207870117375504e-02,3.418997809378272051e-02,-3.062383812879159936e-02
7.189877546681433529e-03,-4.090750175964484071e-03,2.902915897475611892e-03,-4.322896579426649399e-02,-3.727888317937537443e-02,-1.079343362369828904e-02,-3.736438064317091495e-02
7.064755611136172737e-03,6.122383282856034073e-03,-5.616871135658687252e-03,-1.587700536867928808e-02,-2.944950218312154810e-02,4.477329245761983018e-02,-1.148942007234886042e-01
7.453030964030670641e-03,1.129378172601871143e-02,-5.639382012966096674e-02,2.881398090072163215e-02,-2.626324521004187382e-02,1.133036750143358133e-02,-1.142859302492441193e-01
8.495714994116400007e-03,-1.153128737086204798e-03,-8.118233065714806906e-02,4.614456168596117042e-02,2.614425663968520178e-02,2.493123914639736038e-02,1.129138208577653950e-02
9.652530789859108118e-03,1.590149017380928023e-02,-5.381472787373978856e-02,-2.599052736174379836e-03,5.570158427286191205e-02,-9.445700267511769480e-04,-2.068440782685438978e-03
8.803034154027722380e-03,1.687304781501754516e-02,-5.666754767801462922e-02,-1.914000052344802527e-02,2.742427541653051984e-02,1.496632014178510967e-02,-2.628330868278948990e-02
7.316655566142958936e-03,1.943865725407996348e-02,-3.075464662274627822e-02,-1.102571419512147349e-02,-1.709093708882681792e-02,2.833627338420249483e-02,7.191151171841936307e-02
6.905318836345495162e-03,-5.403860418197172985e-04,-9.257113711229036923e-02,-1.787007450173654435e-02,-5.804726127325251367e-02,1.565778819939520755e-02,7.853718075775224794e-02
8.654054865293411142e-03,1.216340974590065030e-02,-8.043736597934926513e-02,1.355938737074667208e-02,-9.857688006977012585e-03,1.851464352202427874e-02,2.600222128460237536e-02
8.399049432118554925e-03,3.782606674667145924e-02,-4.815923013965386218e-02,-1.882779935636771235e-02,3.348746050973951116e-02,-6.430188587118422505e-02,-3.672813342162390554e-02
6.690694167194874767e-03,2.229561591400837720e-02,-3.664532664265372081e-02,-1.441754002707180439e-02,7.006283322410160330e-02,-6.716655058481278695e-02,-9.238097570360241650e-02
7.923376499463749209e-03,2.305673952704846708e-02,-7.736896822562194624e-03,-2.877037162686539237e-02,1.053725209031199928e-01,-7.669716803028850394e-02,-4.455298950184606588e-02
8.938649670769757347e-03,2.436475107024206957e-02,4.579960475787630408e-02,-3.377830621186265342e-02,5.812659189165157725e-02,-5.094970683187606542e-02,-7.539953458020040578e-02
8.926493411848115261e-03,1.457524287089247660e-02,2.923144555599897082e-02,-3.135006728807559345e-02,7.664075565098821263e-03,-2.574688579091592364e-02,-8.301046200165174138e-02
1.103036647476779951e-02,2.387450495991928767e-02,6.236225913874121618e-02,2.953277547590169093e-04,2.276094328695175278e-02,6.845093550916252732e-03,-6.698381741517708821e-02
8.993687343125106662e-03,1.811737012449133807e-02,7.515609240546859693e-02,1.001167501528059736e-02,2.340837964277539887e-02,-4.553140567658211027e-03,5.124120379528659605e-03
7.652935744003488625e-03,7.281781854574105302e-05,2.352431708682003672e-02,6.985432857073863022e-03,1.093546110455891757e-02,-3.156713729012333020e-02,1.334889311368321618e-02
5.253578573512916045e-03,-2.806341663455058297e-02,-3.821313647205223235e-02,2.542799878277598666e-02,-2.559105467747865501e-02,2.176685369918621160e-02,1.618094238052359551e-02
6.425221650115543921e-03,-2.389849095475076596e-02,-1.434977609993494125e-03,9.731983855603313499e-03,-3.266599835272291502e-02,-1.553480190924693902e-02,3.034911688597425987e-03
7.683977539064652980e-03,-2.685784401874469901e-02,6.748329238830967636e-02,-4.847021980293891863e-02,2.580080849850914515e-02,3.405180721194259880e-02,3.043472129503635871e-03
8.578530277173812557e-03,-2.063098762668747962e-02,5.742464794712399956e-02,-5.550302415582145099e-02,3.570589304111980444e-02,-8.183335369150588484e-03,3.778972838969487519e-02
1.016448340653271568e-02,-2.357631259828774431e-02,4.279901010259651306e-02,-5.348217032122851156e-02,6.685289667334888553e-02,-1.885333935032556260e-03,5.124225219276689475e-02
6.687219327539597330e-03,-3.288999818366797334e-02,-7.184880139302483870e-03,-1.360500917507308748e-02,3.287747649860203736e-02,-7.743960022112193406e-03,3.754575582156298441e-02
6.454239097452242960e-03,-2.627282997859192379e-02,2.077363886132303078e-02,1.789029761216431392e-03,5.563924273508797508e-02,-4.736955798304168935e-02,9.389079188293457390e-02
6.513028148573737214e-03,-2.353832753414143719e-02,2.394059806110322361e-02,1.195745894110174581e-02,8.604276966283014305e-02,-2.752289537832653538e-02,5.414370138344960781e-02
5.749009111096055336e-03,-4.444562773946680173e-02,-3.718280458916635445e-02,2.201095303183092655e-02,2.855143891166449926e-02,-3.368245965405509273e-02,-2.383974876529537656e-02
4.291387137233737201e-03,-4.069868044207302499e-02,-7.660886401096304865e-02,5.346246740394014138e-03,5.244659148331412557e-02,-3.758941321260072382e-03,3.291165129612260570e-02
6.579721782780735377e-03,-2.741417346353615045e-02,-3.813087955611259294e-02,-1.068222481661120805e-02,6.034399554555545248e-02,1.437768250025312118e-02,3.557188760082957008e-02
5.711908274521558179e-03,-3.336502565290382083e-02,-4.006767057683961741e-02,2.946826910693275264e-02,2.988114246887122599e-02,-3.028480453496956715e-02,2.728302319396701606e-02
3.425048698839232991e-03,-3.552118063198098780e-02,-3.086820987416812045e-02,1.965024673633471858e-02,4.846800536515939381e-03,-4.398211100867218531e-02,-5.277854364817984728e-02
2.781910657439282987e-03,-2.917213627498007472e-02,-4.264080931473141628e-02,4.845058376715927900e-02,6.211808856761796838e-02,-1.550812385183126738e-02,-4.774507362749339998e-03
5.058216733978907094e-03,-3.755405154957933839e-02,-4.662791193295697662e-02,2.962627123009703087e-02,3.453788163765753039e-02,1.338642065103836862e-02,4.078174867137875081e-02
5.168914939028834005e-03,-4.561806301410380182e-02,-4.048860716042716745e-02,1.170012496025303432e-02,5.208372441436229239e-02,1.237750221246070904e-02,5.359677671224988976e-02
3.853301988479228973e-03,-3.622277104538269149e-02,-2.905215341799521553e-02,1.859631940096078198e-02,4.779858339337336032e-02,2.228239352216936087e-02,4.162225158635609462e-02
1.926518636953800578e-03,-3.049759934698212382e-02,-5.018515678128531582e-02,1.481501455346081499e-02,1.810343125795450120e-02,1.106027239856779802e-02,-9.196352148896977732e-03
2.861545012290455173e-03,-2.083976350410631298e-02,-3.351615367573081150e-02,-1.073382835059791089e-02,-5.711264380656454892e-03,-2.308927292669315373e-02,3.685071033543367569e-02
3.726990243965959317e-03,-3.124899098297524713e-02,-1.067645609321305096e-02,-7.869054142042714289e-04,3.291472718987018681e-02,-5.346530180198809379e-02,2.322956830684658192e-02
3.935866325732404261e-03,-1.902869509227529676e-02,-5.498289784140969992e-03,-1.709595463329541612e-02,5.805726561857014328e-02,1.254999197918563875e-02,6.249018964757065142e-02
4.343903501281000737e-03,-2.003092556977486074e-02,-2.510136030319337630e-02,-2.877866929440818164e-02,2.742904039810490149e-02,3.072961152004049720e-02,5.128520389692609038e-02
4.068751589214121729e-03,-5.093585792272495305e-03,-2.518530303808450346e-02,-1.398054883942522093e-02,7.544629708476152663e-02,3.896415978325358520e-02,1.863306149802737566e-02
4.257724629616906412e-03,-1.427273238981774731e-02,-3.120492899770312481e-02,1.395531272412839233e-03,5.940620973549613076e-02,3.940801772288660826e-02,2.212449260089352499e-02
3.232775384687155192e-03,-2.526833659543680985e-02,-1.826202537562765515e-02,1.837792829506449538e-02,1.970863834882144797e-02,-1.333535162770562062e-03,7.250794958461725427e-03
3.137403399267754255e-03,-2.481686896985055985e-02,-6.440069107346979571e-02,4.135848195967835317e-02,3.836117986558455067e-02,-2.185389834337808299e-02,7.852115106220063784e-03
2.997960040742062102e-03,-2.025345897164631398e-02,-8.199495187889836723e-02,2.321828124757272307e-02,-1.721726237025017134e-02,9.429020555252650912e-03,1.936007118845789118e-02
2.710489795798241928e-03,-2.135143686072137406e-02,-6.165344951764992892e-02,-2.918461975629283554e-05,-5.877897394176024269e-03,-2.723168207174816655e-02,-6.450901988327868535e-03
3.476960889718739515e-03,-2.510763310171552909e-02,-1.242889478571832136e-02,1.110300589535833694e-02,-1.481350157739281040e-02,-3.134624365720743017e-02,-2.018281545259548865e-02
2.855193294673337608e-03,-1.781621177620270474e-02,-1.282522846135765449e-02,2.058845711800138861e-04,-3.722068623198959703e-02,-6.621059593853689633e-03,-3.163508303072103817e-02
3.147011344734820023e-03,-1.467027848417261360e-02,3.186729708612216772e-03,-2.190351437447673674e-02,-3.075556251848914763e-02,-6.576275979487442025e-03,5.594504652789375476e-02
2.837820400327280886e-03,-4.492152689963298424e-03,1.301326352861052228e-02,7.610767840752706223e-03,3.820717633930750291e-03,-2.818723286908411327e-02,3.985077555547510836e-02
3.029742911199188350e-03,-9.237147370392863321e-03,-2.596476892428290981e-02,3.089244840128737516e-03,5.101705302911738876e-02,-2.168984634361520794e-02,8.623357562156729050e-03
3.381726268523984995e-03,-1.338559921282945868e-02,-3.039570053081057724e-02,1.186180346867363872e-02,2.431413695845156125e-02,5.411742277498657501e-03,-3.144342104402469973e-02
1.744492757090285694e-03,-1.308758302360062131e-02,-3.843301087818225270e-02,-1.390769290519856122e-02,-8.587599723920789213e-03,7.545815570165652526e-03,1.559650372001658743e-02
2.748105392796690392e-03,-9.141809232122400167e-03,3.600521493739655254e-03,1.234392519819926294e-02,4.822192218315466544e-02,5.994124364545587447e-02,5.320824833591353969e-02
2.724401559322828497e-03,-7.599006306740600097e-03,-5.305798922691934427e-02,3.983046242811000281e-02,5.023608525825982302e-02,1.746778131639603951e-02,1.248477014999668094e-02
2.148648440503114852e-03,1.770071253515369735e-03,-3.601112526309939443e-02,3.571561937155103006e-02,3.575797451961047757e-02,1.379720990758035067e-02,4.130973311717562463e-02
3.629315320136646070e-03,-4.608919835552723315e-04,1.058595088556417776e-02,2.995735929889642435e-02,6.453373411436914842e-02,1.542697704120076993e-02,1.842195136799947008e-02
3.636505522481353267e-03,-6.288249427784321083e-03,-1.121747280110178650e-02,-1.107137993808160296e-02,4.784676825450755178e-02,-6.054075816545215032e-03,-4.310250678020025039e-02
1.549115335830783318e-03,4.196680766089084906e-03,-6.281242151126228968e-03,8.658223877728632445e-03,3.929685919569260444e-02,-1.422083562830350582e-02,-8.425204653395539089e-02
2.106199303537562278e-03,-2.710475088672778272e-03,-2.592529707533573497e-03,2.913888317814301507e-02,1.108900862334888555e-02,2.208162584616786897e-02,-1.301629655776932910e-02
1.483139995583569650e-03,-3.582291775655258373e-03,2.087230627322997703e-02,-1.252465770273313711e-02,2.209402531791598498e-02,-2.712635272610769768e-02,-4.036320541875560407e-03
-6.303976705498400349e-04,-2.367071780438438806e-03,-2.205641978016096780e-02,-3.299698584590156358e-02,3.328958067270420401e-02,-2.585877890333048920e-02,-1.524739494138606117e-03
6.061864003240679350e-04,-2.043362066723026366e-03,-3.344797945552936691e-02,-9.635069006447477546e-03,2.759020737352785996e-02,1.926798517744058312e-03,8.134026875905697729e-02
-6.663824835364288643e-04,-4.063495796367973603e-03,-3.087709728310460491e-02,1.554317094568223416e-03,1.413366142387011137e-02,-1.865365956132481471e-03,8.133382353917568974e-02
-9.755945767233769380e-04,-1.144887275484459538e-02,-3.008949741004503242e-02,1.598592093895023422e-02,1.981030052489644866e-02,-1.591277287625291609e-02,3.707348098264638681e-02
7.351325867470368024e-04,-1.240487929081214406e-02,-3.590007273209119831e-02,1.053243517388944769e-04,2.552379158999458150e-02,1.017939986770441049e-02,2.313161034974264840e-02
2.020832486432187682e-03,-1.381888020331064303e-02,-3.680065613330592983e-02,-2.591475330047420585e-03,3.839875060221493303e-02,-1.360810984581601636e-03,3.881182818618415103e-02
1.462718418188188726e-03,-4.616488299976625326e-03,-2.648734409210871943e-02,-2.631786398901583141e-02,1.054070670059182799e-02,1.111084391001596061e-02,3.876230299684731845e-02
1.917987468530581207e-03,-1.280877142257894410e-02,-2.117054817371967837e-02,-1.914032253610267742e-02,1.723776280628622204e-02,9.711873095524750643e-03,-1.873597483095492539e-02
3.137309714513069768e-05,-7.244117536011236702e-03,-2.200042367309130650e-02,-6.763699205819585086e-03,-2.542926319814953207e-02,2.742487696163934882e-02,-2.758242493944035572e-03
-1.785213548460493288e-03,-5.390914316634704689e-03,-6.505236044247195148e-02,2.638661736148704626e-02,-4.019147817408596363e-02,3.472518475597449750e-02,-1.445283872735960221e-03
-1.464642100693275923e-03,-4.722099238003445512e-03,-5.489483369567538240e-02,-1.756558579974510769e-03,-1.813968384157482044e-02,4.958064321762195581e-02,-2.362497848294182329e-02
-8.383193635584653842e-06,-3.291472581745798383e-03,-1.031834479740227628e-02,-2.287816031884810919e-02,-2.508996756184648722e-02,-3.130192545426281787e-03,2.942876180224721430e-02
5.204079923335850613e-04,1.821024358176628411e-03,8.002377319884951615e-03,-5.182384456343171186e-02,-3.268024966495041133e-03,-1.605896633476790875e-02,4.864148606697736577e-02
6.329131203098510875e-04,2.595293367328920138e-03,1.813209239536075351e-02,-1.122254332438811855e-02,2.957750031758029502e-02,-4.039088578614018384e-03,2.570778749678788357e-03
2.314341746562147313e-03,1.118396240535676940e-02,5.766015902764787260e-02,-3.467057705838404169e-02,5.659166083151156990e-02,-1.050841937223293346e-02,-9.894518036360152452e-03
1.450607535207045374e-03,-8.375441281100331342e-03,-6.997890787240495548e-03,-1.551383222989126225e-02,1.294805364567253557e-02,6.444214812514143832e-03,-5.745538875524881794e-02
-6.715156437863823010e-04,-9.615433609419398245e-03,-4.690617679486677738e-02,2.785477377173354099e-02,-8.677939828768084507e-03,1.224727255701553615e-02,-6.903375561536773120e-02
-9.719822118393530580e-04,-1.400355532039046329e-02,-7.621478670000977895e-02,1.965228688346466746e-02,-1.446548546084934668e-02,-1.223269396556824276e-02,-3.268489474953482909e-02
8.906879579537692933e-04,-7.657231347972333693e-03,-4.248790192650082898e-02,1.997276124841394079e-02,1.527958780454509100e-02,-5.183921087705292002e-03,1.525927432752381858e-02
1.005836136444728532e-03,-7.103364542656556008e-03,-9.438076934310637642e-03,2.544513565953215872e-02,4.385819238632413658e-02,6.991138848123478605e-03,-2.797146401241258976e-02
1.126549699738096369e-03,-6.223268321811344615e-03,-2.821193402719455925e-03,3.698168066867956599e-02,3.376004358463412930e-02,7.027667999663816598e-03,-1.843827473076794718e-02
8.304923916174105410e-05,-1.610626274297538574e-02,-3.279311033626210181e-02,1.532799865638267110e-02,4.283013023100273008e-03,9.951319020924257255e-03,-9.825514604154530693e-03
-5.457817318072678446e-04,-1.288194500573466503e-02,-3.314625526157152086e-02,1.672291011928708424e-02,2.826792600348472170e-02,3.259573808541314094e-02,1.544057577518991205e-02
-1.225029513357746378e-03,-1.086613197802868171e-02,-6.370018764917423360e-02,7.865532448104190638e-03,3.817905590430152596e-02,1.630216299277036443e-02,2.319346365944226565e-02
-1.068256007820469816e-03,-1.455065043649025544e-02,-5.888988453241723181e-02,1.567375078206713346e-02,5.757424851634769351e-03,2.854620675418025055e-02,2.302401813289330079e-02
-2.755629831237151159e-04,-8.725817578861283855e-03,-3.748393667488568448e-02,-1.320150280839492429e-02,-3.459458524549608501e-03,3.134140762730436292e-02,1.890354439198862081e-03
1.613179096735001153e-04,-1.098245295282927053e-02,-2.997778574857975359e-02,1.248969704685575811e-02,1.016632237891596305e-02,9.221259807503606395e-03,2.005691020673362399e-02
1.565576494901647876e-04,-8.755138420160001392e-03,-7.481781039938300779e-03,2.363000461386061124e-02,-3.258480527661994515e-04,-1.090883362960418275e-02,-2.793945108898638480e-02
1.379352952724780066e-03,-1.594124449571794871e-03,4.055314223167853088e-02,1.559890941656772584e-02,-4.449311344263551932e-02,9.968051937854821923e-03,-6.186683387231226017e-02
1.934107752243758400e-03,-2.046470160683368407e-03,4.843996077430376065e-03,1.492538783736685297e-02,-7.396093628197061495e-03,-2.876105048368626793e-02,4.805963661532820785e-02
1.704565887683631362e-03,-1.145959858720295432e-02,-7.957959029609860263e-03,2.000642576222640308e-03,1.180792161411845648e-02,2.298864781663081946e-02,1.027255174268311595e-02
6.007862059482971164e-04,-9.603592272883881495e-03,-2.022144804224910303e-02,6.715768308437177272e-03,1.802898119627409021e-02,4.259280157205736633e-02,3.790249727701151122e-02
-4.747195014019406031e-04,-9.377211322997857507e-03,-3.733995635610955904e-02,-4.183261410368952979e-03,3.487156956344981962e-02,9.485765863732622052e-03,5.000496290616009837e-02
2.327838887761219777e-04,-1.034322117003800764e-02,-3.576757792740265646e-02,8.358388390254571296e-03,5.246200225117528954e-02,2.147121637628689531e-02,6.773038535765235624e-02
2.361131027376909208e-04,-8.412415252259405549e-03,-2.698124464182612495e-02,1.943776887935563802e-02,3.154727369713145047e-02,1.428266389102816891e-02,6.325751831975592876e-02
4.178550995586314160e-05,-1.105503103841278673e-02,-5.535156709565868145e-03,-2.007691574460139430e-03,7.986503901459588231e-03,1.254612681567487606e-02,-1.852681878753964029e-03
1.140959717095438785e-03,-1.670818169227282707e-04,8.504259091235418649e-03,-1.661240715836437287e-02,-1.613940128643434569e-03,2.501573864301063696e-02,-4.723685846674478134e-02
3.364448028795545944e-04,-8.172272778115333841e-03,-3.125588951174098490e-02,-4.334848779132090095e-03,-1.699934308093262528e-02,1.449824478596068063e-02,-1.174980801550628250e-02
-3.183967421661094716e-04,-2.600430145884257267e-05,-2.764248101854448192e-02,-7.823573129516755292e-03,4.902957338757321995e-03,3.067601626375051835e-02,-1.485824588780263085e-02
1.324728300692387065e-03,-6.893390192887581666e-04,1.140738463260642169e-02,-1.914397600709621776e-03,-1.233099838549373516e-02,5.558806956145588563e-02,2.707406883504434310e-04
3.890610622116487632e-05,-5.311796330610529977e-03,2.023879927990089242e-02,1.380589321604682590e-02,-2.046488220742600020e-02,-2.321249459216969888e-02,-2.595691175207481133e-02
6.088864033910237070e-04,-6.928702419749253709e-03,2.752566717494457985e-02,-9.326553935520004793e-03,-5.773080793632784369e-02,-2.297847850616256335e-02,-4.678382267660270710e-02
1.030223567803116190e-03,-4.803560132319254091e-04,1.031755586329990634e-02,-2.232643371263613730e-02,-1.187503200778912589e-02,2.049515597863206182e-02,-1.087347494788140634e-02
4.642231229974527621e-04,5.469090327925313008e-03,-3.246644327059881874e-02,-1.615370588558933231e-03,5.403651500223185557e-03,-5.908643405039486207e-02,-1.003201750811795467e-02
1.182406515308686342e-03,-9.980842818518596837e-03,-2.731678027789687796e-02,2.080877887147618288e-02,5.853726272463606432e-03,-1.027839758167300825e-02,-6.604654932297573944e-03
1.642459960151534211e-03,-2.284970365578247245e-03,1.242358152260761468e-02,-4.030993249570724406e-03,3.274903203972394372e-02,5.095040747813322016e-03,-7.756596574247777084e-03
1.279047958667456136e-03,-1.873286728772441748e-03,2.400873156542125599e-04,-3.821996285329851140e-03,1.825306146549839081e-02,-4.957946088549750746e-02,-2.125427249470848018e-02
-5.028375675348622153e-04,-1.472472337464508872e-03,-4.581328616332592564e-03,7.378579569823691398e-03,-1.169818224165135832e-02,-6.539283334363710232e-02,1.324604800077408551e-02
3.729870414306502230e-04,-9.687417890585550001e-03,8.069381735020447755e-03,-1.209347612198752656e-02,7.925062996313557775e-03,-2.610454411921240073e-02,1.036629493224122157e-02
3.609355875666587924e-04,-4.345276897927772414e-03,6.126894858668905861e-03,-2.337473711794580897e-02,1.075098161415138746e-02,-2.898901995503585724e-02,-1.645681734267080698e-02
6.865184280597288330e-04,5.810887622135217298e-03,1.439947893489964929e-02,-1.412416160779974943e-02,2.030091457246903375e-02,-8.328713088634538686e-03,2.510617766965267048e-02
1.137184741964379110e-03,1.264978812513688645e-03,-6.251907347537180581e-03,4.020289511457409218e-03,-1.695497305576918606e-02,-1.419495992710702141e-02,1.428488263499749257e-02
3.866567093916490261e-04,-1.193132170164565818e-02,-1.549769773417078965e-02,1.733954622157565101e-02,-2.692672652519491686e-02,-1.748158251939352934e-03,6.019785724917180690e-03
1.946831226955514382e-04,-1.526335664785582850e-02,-1.970766050745984682e-02,3.213912648118543835e-03,-3.187084610489657188e-02,-3.309624753995057955e-02,-1.773138106595922511e-02
6.018157137580984256e-04,-1.888381524455247373e-02,-1.094938150369902802e-02,-9.121350139930132009e-03,-2.519487688788661292e-02,-5.043632488002677827e-02,1.537529965410327874e-02
-1.074142647594346708e-04,-8.794076633171188720e-03,3.936358129866967918e-03,-2.131642676816536061e-02,-1.159532769240628237e-02,-3.376101693396276610e-02,-1.085147126482263920e-02
4.324268957369750677e-04,-7.964462581436343794e-03,1.146059597848277014e-03,-2.355102261718476295e-02,-1.210792494098857346e-03,1.305720821226599888e-02,2.019449601354205944e-04
7.012423851741966070e-04,-1.078231959372469816e-02,-6.970583408071177357e-03,-3.130262744126612040e-02,5.944125744524415833e-03,-3.770184868131838674e-02,-9.128198056599801796e-03
1.650823932375998287e-03,-1.336241400928035554e-02,-7.672621418942224790e-03,-9.289923947370463606e-03,8.597317000468096201e-03,-4.072996079320992391e-02,8.432817370430112369e-03
3.554575435326171300e-04,-1.302438335238199039e-02,-1.075346237483168661e-02,2.241608166171103755e-02,-2.785680243205083256e-02,1.013427905430296962e-02,-5.028678805865491319e-02
1.340003081108356127e-03,1.462972647163604490e-03,2.951744477967260805e-02,2.124128154208494365e-02,3.161698491204493425e-03,7.943192811289504288e-03,-8.834425061209733813e-04
1.465324233454515538e-03,2.506580131250931136e-03,4.280763248715005465e-02,-3.971288644195874497e-03,1.945984903624077555e-02,1.198482505474818792e-02,7.800040491491044316e-03
8.154885078008516702e-04,-5.689634869211879394e-03,8.443941325426772282e-03,1.712120127973975822e-02,3.401777129757124069e-02,3.220132223368608014e-03,1.613235111825550225e-02
-1.194464011523833002e-03,-3.170759136126021904e-03,-3.158187656928365672e-02,1.613739282567318301e-02,4.529411170678746684e-02,2.246321318119953378e-02,7.288363047372022931e-03
-3.809948980867277658e-04,8.370464386175890080e-04,-5.682946265232101390e-02,2.203345236156682360e-02,5.044594238393479424e-02,5.593609562175728099e-03,4.905512162677470867e-02
3.889716034123858130e-05,4.675803990424593111e-03,-4.490823662571993141e-02,5.423001998326110358e-03,4.835749367010722111e-02,1.436411937890025694e-03,6.006520818500752507e-02
