2.780028500041717976e-01,2.903680483477040775e-01,3.141724881263368019e-01,3.373484483924182875e-01,3.745007474748369702e-01,4.593534096201641326e-01,5.240573624815857423e-01
-3.808411843981233669e-01,-3.790083636841490300e-01,-3.247186475429775232e-01,-2.775742157832528090e-01,-1.786000283004350320e-01,3.324331001221171866e-01,6.216214853334407486e-01
-4.679737357209177717e-01,-5.452600792170723132e-01,2.984867243526576619e-01,4.541772184032547566e-01,3.961060444904948019e-01,-1.679006245427595856e-01,-5.683432195908388884e-02
1.045649081945444342e-01,1.225213072067266457e-01,-2.018465179221600181e-01,-1.755983471075397151e-01,4.034351189770148949e-01,-7.269706238712014823e-01,4.595995319348557540e-01
-1.762610106404295385e-01,3.627236198090096758e-02,5.949227291034017151e-01,-7.306765540476304333e-01,2.578595022099978151e-01,8.812636257407556462e-02,-7.441312374209439751e-02
2.142197091636564577e-01,-1.964652936941644334e-01,5.509548100738457244e-01,9.392451322887476750e-02,-6.271836160961017370e-01,-3.170406857807021028e-01,3.305513619863569841e-01
6.861363877825753521e-01,-6.479234030182488002e-01,-9.237342628126077315e-02,-1.712507315485725656e-01,2.198647655869352124e-01,1.162958258028216202e-01,-9.842369632010279645e-02
